path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,2418.0,31009.676,38596.321,14.51,14.51,14.605,,,SERANGOON GARDEN WAY,4.065
serangoon_garden_way,Serangoon Garden Way,2420.0,31010.47,38598.157,14.354,14.605,14.677,,,SERANGOON GARDEN WAY,3.923
serangoon_garden_way,Serangoon Garden Way,2422.0,31011.153,38600.034,14.373,14.7,14.7,,,SERANGOON GARDEN WAY,3.899
serangoon_garden_way,Serangoon Garden Way,2424.0,31011.743,38601.945,14.76,14.935,14.935,,,SERANGOON GARDEN WAY,3.975
serangoon_garden_way,Serangoon Garden Way,2426.0,31012.332,38603.856,16.153,15.17,15.17,,,SERANGOON GARDEN WAY,4.052
serangoon_garden_way,Serangoon Garden Way,2428.0,31012.921,38605.767,15.737,15.406,15.406,,,SERANGOON GARDEN WAY,4.128
serangoon_garden_way,Serangoon Garden Way,2430.0,31013.51,38607.678,15.641,15.641,15.461,,,SERANGOON GARDEN WAY,4.204
serangoon_garden_way,Serangoon Garden Way,2432.0,31014.099,38609.59,15.967,15.551,15.461,,,SERANGOON GARDEN WAY,4.281
serangoon_garden_way,Serangoon Garden Way,2434.0,31014.759,38611.477,14.536,15.461,15.461,,,SERANGOON GARDEN WAY,4.283
serangoon_garden_way,Serangoon Garden Way,2436.0,31015.459,38613.35,16.768,15.37,15.37,,,SERANGOON GARDEN WAY,4.242
serangoon_garden_way,Serangoon Garden Way,2438.0,31016.16,38615.224,16.017,15.28,15.28,,,SERANGOON GARDEN WAY,4.2
serangoon_garden_way,Serangoon Garden Way,2440.0,31016.861,38617.097,15.2,15.19,15.19,,,SERANGOON GARDEN WAY,4.159
serangoon_garden_way,Serangoon Garden Way,2442.0,31017.561,38618.97,15.971,15.1,15.1,,,SERANGOON GARDEN WAY,4.117
serangoon_garden_way,Serangoon Garden Way,2444.0,31018.262,38620.843,16.082,15.01,15.01,,,SERANGOON GARDEN WAY,4.076
serangoon_garden_way,Serangoon Garden Way,2446.0,31018.963,38622.717,14.92,14.92,14.965,,,SERANGOON GARDEN WAY,4.034
serangoon_garden_way,Serangoon Garden Way,2448.0,31019.664,38624.59,14.965,14.965,14.965,,,SERANGOON GARDEN WAY,3.993
serangoon_garden_way,Serangoon Garden Way,2450.0,31020.364,38626.463,14.96,14.96,14.965,1.033,1.0,SERANGOON GARDEN WAY,3.951
serangoon_garden_way,Serangoon Garden Way,2452.0,31021.065,38628.336,14.998,14.998,14.998,1.115,1.0,SERANGOON GARDEN WAY,3.91
serangoon_garden_way,Serangoon Garden Way,2454.0,31021.766,38630.209,15.048,15.048,15.048,1.799,1.0,SERANGOON GARDEN WAY,3.868
serangoon_garden_way,Serangoon Garden Way,2456.0,31022.466,38632.083,15.054,15.054,15.054,2.441,1.0,SERANGOON GARDEN WAY,3.827
serangoon_garden_way,Serangoon Garden Way,2458.0,31023.153,38633.961,15.109,15.109,15.109,2.25,1.0,SERANGOON GARDEN WAY,3.801
serangoon_garden_way,Serangoon Garden Way,2460.0,31023.832,38635.842,15.193,15.193,15.193,2.775,1.0,SERANGOON GARDEN WAY,3.782
serangoon_garden_way,Serangoon Garden Way,2462.0,31024.511,38637.724,15.228,15.228,15.228,2.822,1.0,SERANGOON GARDEN WAY,3.764
serangoon_garden_way,Serangoon Garden Way,2464.0,31025.19,38639.605,15.276,15.276,15.276,2.831,1.0,SERANGOON GARDEN WAY,3.745
serangoon_garden_way,Serangoon Garden Way,2466.0,31025.869,38641.486,15.334,15.334,15.334,2.825,1.0,SERANGOON GARDEN WAY,3.761
serangoon_garden_way,Serangoon Garden Way,2468.0,31026.548,38643.367,15.42,15.42,15.42,2.469,1.0,SERANGOON GARDEN WAY,3.78
serangoon_garden_way,Serangoon Garden Way,2470.0,31027.281,38645.228,15.454,15.454,15.454,2.487,1.0,SERANGOON GARDEN WAY,3.743
