path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
upper_paya_lebar_road,Upper Paya Lebar Road,522.0,32969.664,37220.342,21.773,21.19,21.19,,,UPPER PAYA LEBAR ROAD,19.706
upper_paya_lebar_road,Upper Paya Lebar Road,524.0,32967.87,37221.226,20.911,20.97,20.97,,,UPPER PAYA LEBAR ROAD,17.854
upper_paya_lebar_road,Upper Paya Lebar Road,526.0,32966.133,37222.209,21.089,20.295,20.295,,,UPPER PAYA LEBAR ROAD,15.966
upper_paya_lebar_road,Upper Paya Lebar Road,528.0,32964.467,37223.316,19.209,19.62,19.62,,,UPPER PAYA LEBAR ROAD,14.032
upper_paya_lebar_road,Upper Paya Lebar Road,530.0,32962.801,37224.422,22.345,18.945,18.945,,,UPPER PAYA LEBAR ROAD,12.098
upper_paya_lebar_road,Upper Paya Lebar Road,532.0,32961.136,37225.529,19.51,,18.269,,,UPPER PAYA LEBAR ROAD,10.165
upper_paya_lebar_road,Upper Paya Lebar Road,534.0,32959.47,37226.636,18.488,,17.594,,,UPPER PAYA LEBAR ROAD,8.231
upper_paya_lebar_road,Upper Paya Lebar Road,536.0,32957.804,37227.742,18.496,16.919,16.919,,,UPPER PAYA LEBAR ROAD,6.298
upper_paya_lebar_road,Upper Paya Lebar Road,538.0,32956.626,37229.32,15.029,16.244,16.244,,,UPPER PAYA LEBAR ROAD,4.337
upper_paya_lebar_road,Upper Paya Lebar Road,540.0,32955.428,37230.74,15.037,15.569,15.569,,,UPPER PAYA LEBAR ROAD,2.479
upper_paya_lebar_road,Upper Paya Lebar Road,542.0,32953.429,37230.689,14.894,14.894,14.923,,,UPPER PAYA LEBAR ROAD,1.19
upper_paya_lebar_road,Upper Paya Lebar Road,544.0,32951.429,37230.638,14.908,14.908,14.908,,,UPPER PAYA LEBAR ROAD,0.099
upper_paya_lebar_road,Upper Paya Lebar Road,546.0,32949.43,37230.586,14.923,14.923,14.898,0.0,1.0,UPPER PAYA LEBAR ROAD,1.388
upper_paya_lebar_road,Upper Paya Lebar Road,548.0,32947.431,37230.535,14.898,14.898,14.908,1.981,1.0,UPPER PAYA LEBAR ROAD,2.677
upper_paya_lebar_road,Upper Paya Lebar Road,550.0,32945.431,37230.484,14.866,14.866,14.923,2.2,1.0,UPPER PAYA LEBAR ROAD,3.966
upper_paya_lebar_road,Upper Paya Lebar Road,552.0,32943.644,37229.9,15.067,15.067,15.067,2.369,1.0,UPPER PAYA LEBAR ROAD,4.716
upper_paya_lebar_road,Upper Paya Lebar Road,554.0,32942.158,37228.561,15.074,15.074,15.074,2.225,1.0,UPPER PAYA LEBAR ROAD,4.702
upper_paya_lebar_road,Upper Paya Lebar Road,556.0,32940.672,37227.223,15.098,15.098,15.098,0.669,1.0,UPPER PAYA LEBAR ROAD,4.688
upper_paya_lebar_road,Upper Paya Lebar Road,558.0,32939.184,37225.886,15.101,15.101,15.101,0.65,1.0,UPPER PAYA LEBAR ROAD,4.676
upper_paya_lebar_road,Upper Paya Lebar Road,560.0,32937.695,37224.551,15.12,15.12,15.12,0.462,1.0,UPPER PAYA LEBAR ROAD,4.666
upper_paya_lebar_road,Upper Paya Lebar Road,562.0,32936.206,37223.216,15.126,15.126,15.126,0.575,1.0,UPPER PAYA LEBAR ROAD,4.656
upper_paya_lebar_road,Upper Paya Lebar Road,564.0,32934.717,37221.881,15.134,15.134,15.134,0.381,1.0,UPPER PAYA LEBAR ROAD,4.646
upper_paya_lebar_road,Upper Paya Lebar Road,566.0,32933.228,37220.546,15.147,15.147,15.147,0.381,1.0,UPPER PAYA LEBAR ROAD,4.637
upper_paya_lebar_road,Upper Paya Lebar Road,568.0,32931.737,37219.213,15.151,15.151,15.151,0.334,1.0,UPPER PAYA LEBAR ROAD,4.63
upper_paya_lebar_road,Upper Paya Lebar Road,570.0,32930.241,37217.886,15.157,15.157,15.157,0.356,1.0,UPPER PAYA LEBAR ROAD,4.631
upper_paya_lebar_road,Upper Paya Lebar Road,572.0,32928.745,37216.558,15.161,15.161,15.161,0.409,1.0,UPPER PAYA LEBAR ROAD,4.631
upper_paya_lebar_road,Upper Paya Lebar Road,574.0,32927.249,37215.231,15.176,15.176,15.176,0.462,1.0,UPPER PAYA LEBAR ROAD,4.632
upper_paya_lebar_road,Upper Paya Lebar Road,576.0,32925.753,37213.903,15.183,15.183,15.183,0.681,1.0,UPPER PAYA LEBAR ROAD,4.632
upper_paya_lebar_road,Upper Paya Lebar Road,578.0,32924.257,37212.576,15.194,15.194,15.194,0.788,1.0,UPPER PAYA LEBAR ROAD,4.632
upper_paya_lebar_road,Upper Paya Lebar Road,580.0,32922.761,37211.248,15.216,15.216,15.216,0.691,1.0,UPPER PAYA LEBAR ROAD,4.633
upper_paya_lebar_road,Upper Paya Lebar Road,582.0,32921.26,37209.926,15.238,15.238,15.238,0.556,1.0,UPPER PAYA LEBAR ROAD,4.641
upper_paya_lebar_road,Upper Paya Lebar Road,584.0,32919.757,37208.608,15.249,15.249,15.238,-0.066,1.0,UPPER PAYA LEBAR ROAD,4.653
upper_paya_lebar_road,Upper Paya Lebar Road,586.0,32918.253,37207.289,15.262,15.262,15.238,-0.987,1.0,UPPER PAYA LEBAR ROAD,4.665
upper_paya_lebar_road,Upper Paya Lebar Road,588.0,32916.749,37205.971,19.22,15.21,15.21,-1.625,1.0,UPPER PAYA LEBAR ROAD,4.678
upper_paya_lebar_road,Upper Paya Lebar Road,590.0,32915.671,37204.985,18.007,15.16,15.16,-2.262,1.0,UPPER PAYA LEBAR ROAD,4.656
upper_paya_lebar_road,Upper Paya Lebar Road,592.0,32917.313,37206.127,19.22,15.109,15.109,-1.934,1.0,UPPER PAYA LEBAR ROAD,4.42
upper_paya_lebar_road,Upper Paya Lebar Road,594.0,32918.955,37207.269,15.058,15.058,15.058,-1.444,1.0,UPPER PAYA LEBAR ROAD,4.184
upper_paya_lebar_road,Upper Paya Lebar Road,596.0,32920.596,37208.411,15.056,15.056,15.056,-0.981,1.0,UPPER PAYA LEBAR ROAD,3.948
upper_paya_lebar_road,Upper Paya Lebar Road,598.0,32922.238,37209.553,15.044,15.044,15.044,-0.369,1.0,UPPER PAYA LEBAR ROAD,3.712
upper_paya_lebar_road,Upper Paya Lebar Road,600.0,32923.88,37210.695,15.03,15.03,15.03,-0.359,1.0,UPPER PAYA LEBAR ROAD,3.476
upper_paya_lebar_road,Upper Paya Lebar Road,602.0,32925.522,37211.837,15.028,15.028,15.028,-0.219,1.0,UPPER PAYA LEBAR ROAD,3.24
upper_paya_lebar_road,Upper Paya Lebar Road,604.0,32927.164,37212.979,15.027,15.027,15.027,-0.063,1.0,UPPER PAYA LEBAR ROAD,3.004
upper_paya_lebar_road,Upper Paya Lebar Road,606.0,32928.806,37214.121,15.026,15.026,15.026,-0.081,1.0,UPPER PAYA LEBAR ROAD,2.768
upper_paya_lebar_road,Upper Paya Lebar Road,608.0,32930.448,37215.263,15.025,15.025,15.025,-0.138,1.0,UPPER PAYA LEBAR ROAD,2.532
upper_paya_lebar_road,Upper Paya Lebar Road,610.0,32932.09,37216.405,15.022,15.022,15.022,-0.175,1.0,UPPER PAYA LEBAR ROAD,2.296
upper_paya_lebar_road,Upper Paya Lebar Road,612.0,32933.731,37217.547,15.016,15.016,15.016,-0.294,1.0,UPPER PAYA LEBAR ROAD,2.06
upper_paya_lebar_road,Upper Paya Lebar Road,614.0,32935.373,37218.689,15.012,15.012,15.012,-0.319,1.0,UPPER PAYA LEBAR ROAD,1.824
upper_paya_lebar_road,Upper Paya Lebar Road,616.0,32937.015,37219.831,15.002,15.002,15.002,-0.306,1.0,UPPER PAYA LEBAR ROAD,1.588
upper_paya_lebar_road,Upper Paya Lebar Road,618.0,32938.657,37220.974,14.992,14.992,14.996,-0.381,1.0,UPPER PAYA LEBAR ROAD,1.352
upper_paya_lebar_road,Upper Paya Lebar Road,620.0,32940.299,37222.116,14.996,14.996,14.992,-0.519,1.0,UPPER PAYA LEBAR ROAD,1.116
upper_paya_lebar_road,Upper Paya Lebar Road,622.0,32941.941,37223.258,14.982,14.982,14.982,-0.559,1.0,UPPER PAYA LEBAR ROAD,0.88
upper_paya_lebar_road,Upper Paya Lebar Road,624.0,32943.583,37224.4,14.96,14.96,14.96,-0.734,1.0,UPPER PAYA LEBAR ROAD,0.644
upper_paya_lebar_road,Upper Paya Lebar Road,626.0,32945.225,37225.542,14.942,14.942,14.951,-0.845,1.0,UPPER PAYA LEBAR ROAD,0.408
upper_paya_lebar_road,Upper Paya Lebar Road,626.674,32945.777,37225.926,14.942,14.942,14.942,-0.655,1.0,UPPER PAYA LEBAR ROAD,0.329
